# xi rho_shape velocity_shape temperature_shape; duplicate xi=1 preserves shock
3.00122208496271629e-02 5.96379621481570088e-01 2.11491577140398498e-02 1.13271404963614472e-01
3.00611809491725251e-02 5.96383657334228157e-01 2.11835752068151098e-02 1.13271404304464043e-01
3.01102209192266393e-02 5.96387706432938369e-01 2.12180493164003461e-02 1.13271403643254540e-01
3.01593408900853281e-02 5.96391768821673662e-01 2.12525801345893883e-02 1.13271402979974650e-01
3.02085409922570394e-02 5.96395844540170472e-01 2.12871677533323991e-02 1.13271402314574082e-01
3.02578213564630577e-02 5.96399933622070999e-01 2.13218122647360203e-02 1.13271401646947739e-01
3.03071821136379864e-02 5.96404036099355106e-01 2.13565137610637786e-02 1.13271400976977896e-01
3.03566233949299560e-02 5.96408152006891457e-01 2.13912723347363005e-02 1.13271400304575359e-01
3.04061453317011170e-02 5.96412281387131982e-01 2.14260880783317433e-02 1.13271399629722047e-01
3.04557480555278474e-02 5.96416424294950231e-01 2.14609610845859951e-02 1.13271398952514674e-01
3.05054316982012325e-02 5.96420580802611178e-01 2.14958914463931026e-02 1.13271398273208063e-01
3.05551963917273135e-02 5.96424750968029160e-01 2.15308792568050036e-02 1.13271397591924436e-01
3.06050422683274669e-02 5.96428934817743839e-01 2.15659246090314158e-02 1.13271396908486990e-01
3.06549694604388266e-02 5.96433132398875521e-01 2.16010275964409505e-02 1.13271396222899709e-01
3.07049781007145035e-02 5.96437343749892102e-01 2.16361883125610020e-02 1.13271395535087513e-01
3.07550683220240775e-02 5.96441568904742092e-01 2.16714068510781496e-02 1.13271394844936119e-01
3.08052402574538232e-02 5.96445807897316937e-01 2.17066833058383972e-02 1.13271394152332575e-01
3.08554940403071853e-02 5.96450060766064105e-01 2.17420177708475652e-02 1.13271393457208019e-01
3.09058298041050214e-02 5.96454327558726072e-01 2.17774103402715510e-02 1.13271392759580217e-01
3.09562476825860078e-02 5.96458608337223861e-01 2.18128611084366618e-02 1.13271392059596632e-01
3.10067478097070456e-02 5.96462903179804438e-01 2.18483701698299615e-02 1.13271391357553250e-01
3.10573303196434967e-02 5.96467212123159007e-01 2.18839376190986153e-02 1.13271390653362086e-01
3.11079953467896762e-02 5.96471535207831693e-01 2.19195635510507116e-02 1.13271389946956499e-01
3.11587430257590746e-02 5.96475872478957392e-01 2.19552480606556404e-02 1.13271389238308609e-01
3.12095734913848469e-02 5.96480223974342305e-01 2.19909912430443222e-02 1.13271388527324351e-01
3.12604868787200590e-02 5.96484589728854098e-01 2.20267931935094682e-02 1.13271387813884974e-01
3.13114833230380973e-02 5.96488969778932954e-01 2.20626540075059205e-02 1.13271387097888004e-01
3.13625629598330707e-02 5.96493364167253293e-01 2.20985737806510263e-02 1.13271386379290281e-01
3.14137259248200573e-02 5.96497772947512828e-01 2.21345526087248605e-02 1.13271385658150550e-01
3.14649723539355969e-02 5.96502196189367728e-01 2.21705905876706556e-02 1.13271384934673133e-01
3.15163023833379338e-02 5.96506633967230360e-01 2.22066878135948470e-02 1.13271384209104417e-01
3.15677161494074890e-02 5.96511086308187943e-01 2.22428443827665939e-02 1.13271383481250279e-01
3.16192137887470956e-02 5.96515553261447340e-01 2.22790603916188552e-02 1.13271382751106806e-01
3.16707954381825127e-02 5.96520034870537841e-01 2.23153359367485940e-02 1.13271382018617597e-01
3.17224612347626264e-02 5.96524531173214911e-01 2.23516711149169198e-02 1.13271381283674949e-01
3.17742113157599704e-02 5.96529042205885651e-01 2.23880660230495500e-02 1.13271380546160635e-01
